rosbagTimestamp,milliseconds,rate,data_0,data_1
1534358460813464491,380544,2,0,1427
1534358460814786387,380545,1,0,1429
1534358460816034361,380547,2,0,1431
1534358460817329672,380548,1,0,1433
1534358460818595992,380549,1,0,1434
1534358460820025782,380551,2,0,1436
1534358460821303397,380552,1,0,1438
1534358460822654532,380553,1,0,1440
1534358460824190084,380555,2,0,1441
1534358460826012340,380556,1,0,1443
1534358460827405359,380557,1,0,1445
1534358460828778212,380559,2,0,1447
1534358460830001300,380560,1,0,1449
1534358460831288328,380561,1,0,1450
1534358460833280804,380563,2,0,1452
1534358460834206233,380564,1,0,1454
1534358460835153032,380565,1,0,1456
1534358460836082204,380567,2,0,1458
1534358460837115088,380568,1,0,1459
1534358460838053304,380569,1,0,1461
1534358460850630121,380571,2,0,1463
1534358460851865749,380572,1,0,1465
1534358460852812911,380573,1,0,1467
1534358460853697464,380575,2,0,1468
1534358460854794695,380576,1,0,1470
1534358460855580648,380577,1,0,1472
1534358460856399760,380579,2,0,1474
1534358460857057961,380580,1,0,1476
1534358460858039908,380581,1,0,1477
1534358460858780458,380583,2,0,1479
1534358460859550266,380584,1,0,1481
1534358460860329359,380585,1,0,1483
1534358460862538513,380587,2,0,1485
1534358460863287774,380589,2,0,1487
1534358460864077481,380590,1,0,1488
1534358460864806395,380591,1,0,1490
